,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
423,,800-200012.02,,CNX24106ZC,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
424,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
425,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
426,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
427,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
428,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
429,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
430,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
431,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
432,,800-200012.02,,CNX24106ZC,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
433,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
434,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
435,,800-200012.02,,CNX24106ZC,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
436,,800-200012.02,,CNX24301ZK,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
437,,800-200012.02,,CNX24301ZK,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
438,,800-200012.02,,CNX24301ZK,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
439,,800-200012.02,,CNX24301ZK,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
440,,800-200012.02,,CNX24301ZQ,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
441,,800-200012.02,,CNX24301ZQ,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
442,,800-200012.02,,CNX24301ZQ,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
443,,800-200012.02,,CNX24301ZQ,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
444,,800-200012.02,,CNX243020W,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
445,,800-200012.02,,CNX243020W,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
446,,800-200012.02,,CNX243020W,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
447,,800-200012.02,,CNX243020W,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
448,,800-200012.02,,CNX24303MN,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
449,,800-200012.02,,CNX24303MN,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
450,,800-200012.02,,CNX24303MN,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
451,,800-200012.02,,CNX24303MN,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
452,,800-200012.02,,CNX244005V,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
453,,800-200012.02,,CNX244005V,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
454,,800-200012.02,,CNX244005V,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
455,,800-200012.02,,CNX244005V,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
456,,800-200012.02,,CNX244068R,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
457,,800-200012.02,,CNX244068R,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
458,,800-200012.02,,CNX244068R,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
459,,800-200012.02,,CNX244068R,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
460,,800-200012.02,,CNX244069J,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
461,,800-200012.02,,CNX244069J,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
462,,800-200012.02,,CNX244069J,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
463,,800-200012.02,,CNX244069J,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
464,,800-200012.02,,CNX24406BB,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
465,,800-200012.02,,CNX24406BB,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
466,,800-200012.02,,CNX24406BB,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
467,,800-200012.02,,CNX24406BB,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
468,,800-200012.02,,CNX24501ZR,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
469,,800-200012.02,,CNX24501ZR,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
470,,800-200012.02,,CNX24501ZR,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
471,,800-200012.02,,CNX24501ZR,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
472,,800-200012.02,,CNX24600GN,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
473,,800-200012.02,,CNX24600GN,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
474,,800-200012.02,,CNX24600GN,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
475,,800-200012.02,,CNX24600GN,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
476,,800-200012.02,,CNX24802MZ,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
477,,800-200012.02,,CNX24802MZ,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
478,,800-200012.02,,CNX24802MZ,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
479,,800-200012.02,,CNX24802MZ,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
480,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
481,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
482,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
483,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
484,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
485,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
486,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
487,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
488,,800-200012.02,,CNX2490L27,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
489,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
490,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
491,,800-200012.02,,CNX2490L27,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
492,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
493,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
494,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
495,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
496,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
497,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
498,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
499,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
500,,800-200012.02,,CNX2490L27,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
501,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
502,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
503,,800-200012.02,,CNX2490L27,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
504,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
505,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
506,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
507,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
508,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
509,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
510,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
511,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
512,,800-200012.02,,CNX2490L27,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
513,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
514,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
515,,800-200012.02,,CNX2490L27,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
516,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
517,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
518,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
519,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
520,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
521,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
522,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
523,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
524,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
525,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
526,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
527,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
528,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
529,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
530,,800-200012.02,,CNX250006Y,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
531,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
532,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
533,,800-200012.02,,CNX250006Y,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
534,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
535,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
536,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
537,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
538,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
539,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
540,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
541,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
542,,800-200012.02,,CNX250006Y,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
543,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
544,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
545,,800-200012.02,,CNX250006Y,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
546,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
547,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
548,,800-200012.02,,CNX250006Y,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
549,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
550,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
551,,800-200012.02,,CNX250006Y,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
552,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
553,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
554,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
555,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
556,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
557,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
558,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
559,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
560,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
561,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
562,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
563,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
564,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
565,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
566,,800-200012.02,,CNX2500079,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
567,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
568,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
569,,800-200012.02,,CNX2500079,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
570,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
571,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
572,,800-200012.02,,CNX2500079,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
573,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
574,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
575,,800-200012.02,,CNX2500079,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
576,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
577,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
578,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
579,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
580,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
581,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
582,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
583,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
584,,800-200012.02,,CNX2500079,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
585,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
586,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
587,,800-200012.02,,CNX2500079,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
588,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
589,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
590,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
591,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
592,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
593,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
594,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
595,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
596,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
597,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
598,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
599,,800-200012.02,,CNX25001W5,CHN,,0,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
600,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
601,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
602,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
603,,800-200012.02,,CNX25001W5,CHN,,1,,,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
604,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
605,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
606,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
607,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
608,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
609,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
610,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
611,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
612,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
613,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
614,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
615,,800-200012.02,,CNX25001W5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
616,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
617,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
618,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
619,,800-200012.02,,CNX25001W5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
620,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
621,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
622,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
623,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
624,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B33A,DCN5
625,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
626,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
627,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
628,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
629,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
630,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
631,,800-200012.02,,CNX25001W5,CHN,,0,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
632,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
633,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
634,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
635,,800-200012.02,,CNX25001W5,CHN,,1,,,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
636,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
637,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
638,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
